	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
203041_s_at	41.878836	29.011818	43.699882	49.705005	64.402321	104.77089	97.474393	52.616119	62.524547	179.782568	42.656761
203042_at	35.014426	27.866767	41.732352	53.039045	75.226605	171.909609	128.38798	43.936422	61.530954	198.47825	35.073746
203043_at	27.005326	18.973579	19.915964	20.796335	23.149886	42.673934	33.505342	25.981504	24.707349	41.909686	24.059517
203044_at	415.376946	838.146479	509.592901	775.323562	1015.424499	1113.661704	1377.897589	737.62652	1311.762096	1281.821599	515.031152
203045_at	25.702748	22.963031	19.725982	26.106022	27.234196	65.199304	28.439092	28.044449	21.038055	56.535791	28.486008
203046_s_at	106.128533	70.56128	93.992388	112.554289	130.665007	200.821903	148.794295	101.573727	177.068071	77.10494	147.892547
203047_at	89.130762	46.504737	99.811602	86.73117	171.152721	341.776163	110.707497	96.413318	69.875353	271.222967	66.490851
203048_s_at	43.291955	24.905264	38.904161	29.470402	40.468256	61.006801	69.390388	37.44737	48.916309	38.272816	31.987797
203049_s_at	101.013477	68.484035	80.823082	67.807032	86.928002	145.54803	172.326404	122.733597	132.567139	111.091267	93.198016
203050_at	65.211892	69.100771	66.817355	81.466801	84.765174	109.664495	217.613379	80.065632	167.638183	71.219673	65.509096
203051_at	46.193873	28.999599	56.499154	53.689704	54.859299	97.126712	83.582554	49.286549	59.894466	69.646349	35.631243
203052_at	27.358949	30.876952	29.218398	30.672397	30.587818	30.365713	28.254091	31.966754	30.819224	41.271379	29.862241
203053_at	152.230836	106.303115	144.083053	108.014324	234.134495	183.229946	211.550296	150.256379	155.89229	195.269972	145.573734
203054_s_at	40.980047	36.143088	46.167194	65.848501	54.927659	114.066425	122.134802	52.454159	64.771373	81.390774	37.75648
203055_s_at	21.606233	17.335196	20.000388	16.77213	19.257658	49.301957	22.209252	21.484078	18.371425	30.334747	21.978473
203056_s_at	301.334761	81.274501	255.098046	154.718035	165.506364	455.219905	275.320345	197.69962	129.250366	311.994813	272.081685
203057_s_at	512.507991	262.910668	422.88096	186.354571	369.868377	713.672216	388.062245	352.528836	342.255807	483.619009	587.750693
203058_s_at	77.675848	55.917684	95.040425	57.845772	94.022543	153.342394	95.13808	84.396732	67.172897	102.727581	63.408167
203059_s_at	27.641137	25.465184	29.730517	30.087101	28.517176	32.614959	30.222063	28.957958	28.098864	33.548867	25.101764
203060_s_at	55.828502	37.369323	56.737025	40.602948	62.423917	112.069435	47.16195	65.140068	44.103342	82.936376	32.651916
203061_s_at	32.060389	38.805513	32.623392	39.37677	40.983502	39.918546	46.768268	34.539597	41.52854	29.721823	37.330813
203062_s_at	711.163497	1160.150542	838.257814	1101.785411	1205.784324	1123.378114	1534.371414	1156.25359	1906.941954	647.459218	1008.556296
203063_at	40.989651	29.015588	34.721383	33.592964	76.813574	100.371278	129.817758	52.566463	51.233229	125.672512	60.396131
203064_s_at	232.697395	165.050757	314.150667	227.141524	279.665182	379.890443	407.339593	265.739624	336.285127	409.233764	260.007803
203065_s_at	35.855706	36.887051	43.883938	69.018935	45.863776	94.001252	40.448596	40.515774	40.384432	34.693527	32.993013
203066_at	135.941238	9.468802	238.090129	49.327156	271.62674	629.526718	13.167383	139.3808	25.623198	710.882392	575.186776
203067_at	55.663884	35.123123	53.172736	56.143782	46.088459	114.337072	136.684822	63.469295	92.838341	102.110479	53.035529
203068_at	33.224336	19.905585	18.639842	70.526186	45.200073	59.484144	49.262167	41.632615	49.54694	68.601748	25.951269
203069_at	20.116179	17.861715	21.369976	22.212513	20.887795	22.036865	39.512877	21.397499	24.712022	21.453073	19.466343
203070_at	20.952921	23.074306	20.556329	21.712221	23.614271	22.367241	24.194777	21.93062	22.790592	23.321854	24.716806
203071_at	35.601995	27.642487	31.950008	28.614399	21.377231	22.39872	24.688145	40.480841	31.186676	25.584292	61.630537
203072_at	28.139965	14.519887	22.157804	17.18799	23.602751	28.841178	20.530208	24.020082	16.225786	27.952024	21.162657
203073_at	34.857233	24.971966	35.137336	27.406465	77.565264	89.253831	47.756969	38.829702	50.85849	61.872733	31.47714
203074_at	28.658341	28.091712	30.911548	29.589033	26.615137	30.195005	26.948028	31.448714	27.321619	32.389001	34.312362
203075_at	246.19685	112.093755	257.229738	310.428543	221.625266	653.337685	559.389226	369.679426	341.771292	475.935292	110.672559
203076_s_at	77.898912	32.466772	51.04921	62.423761	41.023681	179.716276	98.917124	127.255482	62.32875	138.359725	51.230085
203077_s_at	54.28211	24.079939	44.400832	37.943496	38.95932	95.90075	59.708467	66.468486	41.407912	93.473635	40.205715
203078_at	48.02047	42.474386	40.280438	42.418606	59.243285	88.341207	75.016993	45.161329	58.51164	57.543757	44.864495
203079_s_at	34.313367	22.35383	23.356355	39.2556	23.029734	62.013533	49.619943	40.444411	36.247343	44.199825	32.299871
203080_s_at	237.960924	150.583748	305.758221	108.222499	286.194009	310.407087	364.453624	262.172585	337.21132	445.609646	195.587358
203081_at	26.825241	23.396479	21.168403	25.934798	22.324116	26.466617	30.365564	30.057007	26.404213	31.542012	23.459348
203082_at	32.255591	19.323752	30.8269	30.883597	39.657631	60.834339	77.984403	42.72999	51.680237	44.071822	40.935827
203083_at	44.195483	68.57887	66.297902	52.131872	176.910914	49.795929	59.250769	44.015724	64.818714	59.886927	52.255058
203084_at	45.741915	59.46091	55.597106	56.719817	50.410568	48.20119	51.703201	53.315648	53.304857	54.865168	64.29422
203085_s_at	31.629796	39.492981	36.909805	39.636226	43.817974	48.801191	41.35498	39.268844	38.697551	50.472285	28.390059
203086_at	216.316605	151.441183	187.015569	322.376666	209.047826	499.736583	543.539293	703.246268	474.567706	267.452877	90.982958
203087_s_at	349.846429	300.547541	352.16416	523.115191	459.893066	721.002059	697.929065	1741.291629	799.87228	450.954357	277.484298
203088_at	23.12984	22.473204	22.290222	21.604464	19.484397	35.47058	28.210329	23.304545	21.729219	21.696404	23.340661
203089_s_at	31.635535	68.723378	42.739157	93.985819	37.353998	49.789132	60.057934	42.990113	70.820189	43.543094	41.894849
203090_at	28.044439	9.720506	17.074704	16.32174	18.887446	59.807079	45.378095	32.550673	26.222981	49.08924	32.080589
203091_at	89.798233	62.459862	88.116263	78.846684	150.932925	169.221852	170.204892	101.996162	147.709455	112.350322	77.752538
203092_at	58.503997	48.696627	54.423	49.252756	43.207139	77.164327	73.594296	64.609861	56.394851	68.539469	76.68608
203093_s_at	18.730755	17.362669	17.263474	16.623818	16.176864	19.405676	18.714756	18.562438	17.413772	18.083266	20.222013
203094_at	46.406533	30.673025	45.66405	61.801147	46.47015	55.672546	52.162945	56.042132	43.711011	51.335719	37.5844
203095_at	60.288631	61.104452	54.072695	57.292438	50.553556	110.275734	134.568247	65.171201	99.723205	80.184516	55.321294
203096_s_at	34.909961	29.450492	39.982872	61.816919	38.339062	42.267445	68.013121	43.280786	42.47556	40.76954	43.871493
203097_s_at	249.728074	422.396788	400.928161	1555.667292	447.355996	453.587589	1284.112305	723.611406	852.749686	656.382595	358.74214
203098_at	136.344204	98.82192	267.227921	435.067987	297.911504	507.37094	399.501635	168.441672	318.408341	394.773232	66.500777
203099_s_at	47.432345	22.257876	34.254018	188.505872	27.591695	56.76098	35.627466	49.800126	28.831575	69.939316	43.468589
203100_s_at	526.565924	222.0372	917.080876	1120.407179	619.731928	919.408116	831.858688	584.98961	741.077879	1006.848925	215.474626
203101_s_at	22.10649	27.128941	21.268691	24.494409	23.613274	24.76343	25.720549	21.436136	24.988627	23.450704	22.923212
203102_s_at	111.669366	64.354637	111.625591	81.735023	134.459003	199.085411	190.174254	145.119424	166.086015	212.230024	66.007644
203103_s_at	21.672168	20.53685	17.888817	24.004946	22.564121	26.70119	27.669837	22.18032	29.942224	21.815075	23.535191
203104_at	54.994526	27.022607	46.843133	33.571304	138.977326	197.831274	24.16921	52.529151	22.395354	262.434871	47.33674
203105_s_at	287.888589	265.898137	271.798655	354.0844	359.947949	293.866894	337.744375	471.832444	405.171576	459.273769	268.790397
203106_s_at	33.121362	28.38926	31.665783	33.386713	23.345917	39.817715	41.23258	32.413821	39.662488	35.25584	34.823107
203107_x_at	2372.474179	3533.34766	1817.323224	2721.3768	2962.607227	2957.923215	4170.989145	2781.061529	4090.898333	3214.095995	3074.168611
203108_at	25.785357	22.740401	24.663885	21.808427	25.088446	24.270781	22.951194	23.080037	22.393137	23.029312	25.724461
203109_at	28.501001	33.435932	24.392879	29.797504	25.586892	25.050812	24.874737	27.127132	30.302233	25.926106	32.705157
203110_at	64.347199	19.053469	50.855698	111.015016	58.244751	131.047344	114.520264	56.897288	44.71101	116.27231	60.253741
203111_s_at	23.916885	17.895772	20.301802	23.948871	22.687255	28.692667	26.736584	22.001106	19.823923	25.689841	21.845532
203112_s_at	41.834126	21.719452	34.885206	33.871634	46.421474	66.605531	63.711588	44.277207	51.807478	50.654398	48.062765
203113_s_at	415.855788	258.877122	355.972668	430.112765	326.922799	824.903883	716.317412	309.005281	506.062704	704.469443	364.244624
203114_at	21.676719	18.736895	16.995194	25.105492	24.038512	23.489387	23.635902	21.741173	23.283829	24.423194	22.208014
203115_at	118.057428	228.283608	104.060637	8809.689577	312.953194	536.000793	1402.353798	331.292478	1115.800836	549.118137	123.377998
203116_s_at	101.773192	89.680751	51.06024	7103.465695	152.752816	295.787992	655.307833	226.189294	482.267565	356.673692	120.237273
203117_s_at	55.672861	29.673262	49.388295	28.397393	47.674799	78.086029	64.011949	51.834574	51.722508	52.194626	61.482377
203118_at	35.051957	34.437228	26.828262	30.222025	25.468164	44.883195	27.305466	31.081886	25.320217	34.96475	37.597734
203119_at	33.245631	36.081629	33.740244	39.711939	53.597754	37.524036	50.426879	32.697005	53.190306	36.710849	35.063813
203120_at	68.086388	48.373417	74.229983	130.751305	102.197255	149.01504	117.889899	78.243524	98.045684	134.74554	60.001807
203122_at	39.688859	31.494931	31.438716	27.160234	37.983849	72.177917	39.457034	39.441984	33.13944	66.14887	41.235095
203123_s_at	104.864471	285.07426	165.076231	279.371203	298.000377	255.732233	359.033702	176.664367	414.771057	268.403117	90.715314
203124_s_at	56.241397	98.203919	71.529518	142.509968	118.874669	110.564901	134.607048	67.079037	152.211519	87.29373	47.371471
203125_x_at	43.404132	35.634216	52.328286	77.959271	42.986587	70.968068	68.551771	53.526273	66.154926	64.814713	34.264007
203126_at	27.315755	16.05292	14.107755	15.747509	19.50948	27.350058	37.230068	28.284716	24.394654	53.554576	25.751183
203127_s_at	52.261848	21.504362	35.362882	42.673788	82.039962	111.875417	181.831134	56.648755	69.159908	126.975425	74.169784
203128_at	392.180323	244.968448	458.405852	729.225192	560.210745	738.729932	1438.918028	584.831426	857.770122	957.973282	346.883523
203129_s_at	44.689998	30.134248	30.567339	31.764041	33.838629	34.888925	34.152947	41.482776	32.273344	34.244626	33.937606
203130_s_at	56.21376	45.67342	52.855134	50.2155	57.555869	56.268401	53.981955	45.720305	47.975013	46.383581	31.631652
203131_at	55.126688	133.948631	80.85802	95.536614	79.776812	75.111339	80.263645	74.301542	103.87943	88.662673	67.636284
203132_at	532.924832	129.211242	389.44351	518.744878	375.801092	517.785173	339.843482	374.060978	332.302277	706.587116	454.010601
203133_at	137.392185	159.514418	192.23099	115.483391	173.666103	223.895709	267.094088	138.814185	172.25152	220.433212	138.694797
203134_at	87.637203	80.520083	75.964292	107.028856	63.76877	90.298597	70.363907	77.11738	84.006195	113.121414	90.389734
203135_at	276.337481	193.244592	332.976858	268.29296	307.527712	517.774809	469.783598	316.139227	425.788733	396.776529	258.000161
203136_at	38.00969	25.962091	30.018753	36.402659	34.435113	68.748831	78.873807	39.705756	35.472797	63.736637	33.943475
203137_at	260.288264	181.216997	244.203553	292.264155	243.795727	438.785941	385.618173	369.082501	295.898886	394.273088	276.5906
203138_at	233.659218	420.861608	235.461957	388.247402	460.103848	465.53613	481.183366	383.084961	648.013087	462.824213	286.066974
203139_at	492.637927	721.399329	927.425334	761.999546	1541.062853	925.072394	2455.35484	978.901542	2358.391073	1679.577374	218.157735
203140_at	770.371324	79.687375	571.054647	265.508698	545.654867	751.92814	117.889332	555.386152	48.245617	1194.35576	423.254226
203141_s_at	67.456214	58.620863	59.898887	47.420897	53.336389	53.307873	48.959156	72.220399	56.391067	78.126483	97.193565
203142_s_at	28.669151	12.269429	15.505285	12.42094	19.475191	34.175929	21.595274	28.006826	20.981293	37.680834	24.128461
203143_s_at	206.654492	32.566456	110.985072	27.531727	96.83686	148.940343	38.39949	83.743389	35.788491	91.25248	126.179977
203144_s_at	167.113665	33.873459	101.826417	37.787385	40.248163	243.490341	37.091034	62.390427	42.399367	94.308903	103.619747
203145_at	32.315464	33.093512	21.065745	41.605127	26.68636	25.064534	25.101284	31.660902	32.416253	22.058824	31.645444
203146_s_at	80.868524	13.534705	58.840191	17.595742	59.779051	70.835885	55.575603	60.912874	22.600957	89.488405	74.080927
203147_s_at	41.880666	47.189366	36.727501	37.8333	48.056335	40.058635	43.268149	48.07542	48.716133	56.016005	54.985633
203148_s_at	39.763374	25.219044	25.763939	24.861204	43.347602	58.586658	49.052211	42.188555	29.166487	67.769849	31.792191
203149_at	28.884963	25.160193	27.751249	30.911794	30.358951	37.945323	40.971273	31.541998	30.0191	34.590906	26.232454
203150_at	45.34221	59.483542	64.664606	72.329267	61.928387	96.513857	110.3571	61.931397	98.616217	70.587527	45.45886
203151_at	56.543971	76.834418	94.258545	69.21018	67.276872	50.78116	80.283259	75.716127	83.465705	54.779149	49.704523
203152_at	123.783713	79.786372	80.377524	124.638388	89.431045	135.011998	171.712581	119.677161	138.684612	151.906974	126.290337
203153_at	26.45347	48.242696	17.219838	27.634043	23.962071	25.481153	43.422691	29.5565	23.507068	38.330245	30.410061
203154_s_at	26.524733	21.906871	23.897677	27.251023	27.189748	27.796293	26.460596	25.38671	26.933974	26.087992	22.71004
203155_at	32.519192	21.405865	34.407919	22.072338	32.421771	60.507511	49.56777	32.003916	43.929327	56.064889	32.235065
203156_at	81.843352	24.614805	59.546497	27.329162	73.86135	173.190005	95.112851	70.563893	64.304	93.913793	54.506242
203157_s_at	112.307694	41.005337	103.677144	66.152752	93.188046	320.193439	303.247873	101.677813	157.594238	166.483844	60.522361
203158_s_at	68.183972	59.721386	57.19588	39.746964	51.372453	73.913675	73.218854	87.113134	45.567212	75.189684	77.618434
203159_at	412.266296	301.572807	593.284769	320.45572	422.835073	867.300916	933.721354	424.907577	648.495071	564.90857	262.977401
203160_s_at	33.406919	22.131504	27.821841	60.644561	55.762871	80.231464	170.601706	54.782839	71.662543	42.938337	30.3135
203161_s_at	37.196776	38.5235	41.637618	38.415326	37.5004	43.693939	44.471698	39.14318	38.134052	38.893986	30.838535
203162_s_at	34.653385	32.970902	31.5432	45.539424	32.079916	36.699568	46.131561	40.289904	46.244455	33.644933	40.335248
203163_at	20.795671	24.217851	21.330325	24.403825	23.485096	24.264311	24.446454	21.345944	23.927404	22.336483	23.76859
203164_at	185.777067	226.752128	317.576835	165.670839	410.920903	601.301546	401.677032	199.946323	378.767228	451.744011	118.842642
203165_s_at	84.876507	55.797087	109.133164	71.499552	172.365431	207.509758	131.812987	118.691337	136.370406	170.485723	87.045179
203166_at	79.848978	164.331242	74.104109	155.740365	110.266035	204.287348	260.920712	125.523636	224.717255	184.825514	123.403848
203167_at	35.507049	41.49956	37.749832	44.828647	71.564866	74.148266	50.965633	35.218332	42.631287	93.199333	37.873667
203168_at	99.263535	49.12941	103.751112	86.707009	118.479733	197.810917	160.38598	107.321825	104.895162	167.245413	70.897545
203169_at	66.624957	31.727056	48.380066	31.407458	59.127046	85.146688	75.222404	58.116909	50.904241	77.206748	46.947255
203170_at	33.891532	28.688128	23.659458	28.181677	36.525726	50.163463	68.25592	41.734716	45.10395	36.384079	35.16279
203171_s_at	26.190721	17.056905	21.92267	27.633273	27.275263	34.177762	29.89993	28.150562	24.040157	35.243917	23.419084
203172_at	26.041069	16.70764	21.21653	23.826934	24.112788	30.71732	27.007296	25.537523	22.923931	27.899454	22.495468
203173_s_at	109.431572	88.463948	123.135915	132.786716	137.870543	273.506363	324.545995	134.59839	204.368583	274.146218	101.383462
203174_s_at	38.590114	28.448752	31.62816	38.285471	30.496112	41.611545	39.06359	42.71216	35.91767	41.601382	29.383295
203175_at	39.845872	24.321496	24.880424	27.92502	28.711589	78.587815	31.451031	39.440782	30.337056	97.430259	31.082091
203176_s_at	40.757534	33.231549	44.251399	39.925523	73.60602	57.599749	72.171931	41.890457	71.148076	61.284179	40.891866
203177_x_at	474.204363	453.992343	568.909825	502.760664	566.740339	632.424443	708.27023	527.371272	852.622844	687.937026	512.319878
