	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
222102_at	29.218237	27.555838	28.26251	26.462476	28.464449	26.687253	27.245299	30.461104	28.873758	27.863426	30.807076
222103_at	415.693695	467.544414	412.60402	365.421411	606.148862	736.670305	565.211691	430.293997	594.486281	630.046897	214.116133
222104_x_at	163.385708	104.239091	135.443782	145.2857	199.938282	166.242225	176.88847	137.051016	151.583698	131.914702	130.896123
222105_s_at	35.983534	34.872392	27.883309	43.462974	46.360345	48.490548	48.660709	43.369955	36.781179	61.644506	37.403995
222106_at	24.563282	24.544437	25.17103	24.214614	24.495175	24.528009	24.696579	25.960572	25.398021	24.633003	25.356505
222107_x_at	28.495301	30.24106	29.742841	31.539514	34.175697	32.479397	31.753207	29.144371	28.589652	31.985383	33.441879
222108_at	78.722296	76.167954	96.033218	78.721928	83.082528	170.179402	164.336382	106.651261	85.390196	74.285697	43.110701
222109_at	43.577305	26.059539	25.353799	54.89122	36.399931	55.043151	42.605613	40.828153	39.056845	45.234739	34.636596
222110_at	41.452779	32.658678	37.220463	33.525904	37.671239	39.562819	37.792876	38.900644	36.7189	38.033111	44.954287
222111_at	65.797079	66.365479	78.541662	59.252971	187.169241	293.996183	146.788109	109.077216	115.21132	163.728332	65.330155
222112_at	55.865586	61.915733	90.606248	83.589211	113.818498	110.902924	110.627877	68.695708	93.257073	91.678126	43.429359
222113_s_at	119.654661	114.334957	159.078757	119.145432	243.118151	271.421699	179.226857	106.893949	222.175066	97.824716	90.121318
222114_x_at	20.506687	19.793651	17.9097	19.372101	20.016451	21.535505	22.003235	21.039001	20.207881	20.045784	22.881045
222115_x_at	53.57577	66.322676	62.429813	63.879033	84.110374	87.417628	82.865627	57.350689	67.371064	57.122898	47.649594
222116_s_at	50.756535	64.78016	41.574708	50.407865	66.768871	53.398109	80.180371	59.00926	67.516678	44.778011	48.465834
222117_s_at	37.981017	35.890847	37.440179	36.294779	51.379223	50.969964	46.937886	37.179219	46.813724	32.345918	35.885498
222118_at	42.988356	49.558704	53.559905	59.739214	57.563105	58.299843	47.22094	48.003168	51.262906	48.198331	41.119751
222119_s_at	1023.263416	1334.444009	1148.551962	567.310598	1474.238658	1585.806436	1197.291833	872.970958	1304.860348	1482.554665	610.811428
222120_at	75.42392	49.505217	72.41831	53.336431	83.463376	121.386699	117.10873	71.532663	95.748794	68.660135	79.67109
222121_at	37.150558	42.799714	38.080424	36.927844	32.324102	31.575715	35.02945	39.922297	40.341812	38.555702	34.578432
222122_s_at	870.649142	1438.922503	1103.315935	587.180494	1130.734655	842.213765	1046.012851	997.392342	1266.008153	887.811763	870.357412
222123_s_at	42.747938	44.423571	51.26687	65.986842	43.919967	48.573771	62.429382	43.820524	44.711979	46.889693	32.220725
222124_at	24.467277	25.206702	28.489501	41.476116	23.593983	24.149964	41.419006	27.338833	27.109308	25.533276	25.380578
222125_s_at	21.331152	23.827308	20.587984	22.426368	20.055869	27.307193	30.296846	23.350264	23.206954	22.302277	24.599692
222126_at	53.988889	42.003641	88.240568	114.314889	64.927756	313.364041	95.704194	66.817062	73.650782	81.691814	52.110608
222127_s_at	160.420983	213.489815	271.433538	135.396783	337.300481	419.262356	476.880502	176.463988	331.931747	284.415513	122.085324
222128_at	245.858175	449.988417	332.640416	260.247444	344.77018	497.520065	735.223844	216.2042	630.441797	204.515383	269.685873
222129_at	736.655954	1025.298044	749.071014	1584.107379	1309.510561	1332.933523	1428.311706	952.080148	1184.89496	1508.493079	357.470809
222130_s_at	90.209171	69.089041	65.707497	66.675275	97.234199	136.617465	97.478718	87.899439	90.56432	121.347977	69.614207
222131_x_at	31.024559	17.499872	26.200819	23.015701	31.683757	47.560867	33.141156	32.728836	30.80193	41.266599	29.920374
222132_s_at	183.27264	150.792786	233.546349	157.674922	312.121398	512.554789	446.743618	240.176641	410.080321	218.357193	120.385677
222133_s_at	66.662177	44.979467	82.205688	30.277412	77.50803	152.154226	91.730881	70.632241	59.608325	99.704585	65.529895
222134_at	37.932062	44.405653	39.132066	45.566064	38.871015	44.404255	45.740678	45.415088	43.481825	49.066395	36.74085
222135_at	35.393619	45.829816	37.461297	38.605858	36.528055	38.973273	41.134448	33.709283	44.974484	41.200427	32.703559
222136_x_at	187.892192	181.143055	201.016729	199.744637	332.738954	291.629725	414.633518	186.796046	447.16815	195.854215	132.336651
222137_at	45.712951	72.292338	47.733777	55.053582	44.848919	39.334829	46.066855	50.64944	64.22699	47.883125	63.469612
222138_s_at	83.918189	61.039544	79.581627	193.788859	82.043155	126.94469	137.213927	85.82391	100.655834	120.51934	74.344244
222139_at	103.150144	65.869752	110.899083	65.276011	166.148628	127.691904	231.223042	102.413421	97.599472	98.832571	74.465739
222140_s_at	277.72064	614.719361	351.387293	478.498283	409.811916	744.946076	809.798651	330.378536	722.255503	398.412692	233.900213
222141_at	38.817844	47.274566	49.712056	41.943917	51.066544	44.570595	40.954132	39.972715	47.275977	47.859098	35.228063
222142_at	49.607034	31.934916	38.06842	15.249567	25.636609	92.681521	49.887007	49.050624	25.877968	48.145453	47.359377
222143_s_at	123.239558	41.29374	76.562718	50.98198	85.267493	105.070224	56.389654	100.684232	59.519846	163.070189	99.639275
222144_at	27.823075	27.999369	30.252356	29.737386	32.369234	32.706897	30.975521	28.045796	29.135051	31.097089	26.899646
222145_at	216.926738	128.750176	203.701711	108.743822	232.604867	230.549243	208.736995	156.812912	197.944828	111.327791	132.941609
222146_s_at	668.415946	235.207962	857.91565	162.677533	417.626984	353.310082	467.193339	341.78222	310.50818	249.946806	793.900159
222147_s_at	29.453994	24.861832	23.024039	22.823847	24.360919	42.237617	37.624666	29.507274	29.927575	31.765491	31.405881
222148_s_at	113.032963	123.667104	137.412055	233.574688	213.957427	402.110767	335.664723	128.226612	254.360038	335.615285	84.918458
222149_x_at	273.651059	314.597949	301.669436	154.892312	386.789956	358.449474	331.054939	257.391237	286.899371	256.00623	237.598098
222150_s_at	310.749344	61.433244	396.759752	121.451381	433.303868	705.571398	171.812172	249.949074	88.071698	437.453922	185.783738
222151_s_at	173.347763	88.282923	107.196009	76.775054	78.040106	126.968448	103.888419	186.64588	122.433166	118.929608	124.138219
222152_at	51.383428	55.31834	55.735607	52.115666	59.40638	89.121555	79.323499	49.364822	63.653287	61.263779	46.493382
222153_at	57.601196	48.382845	58.544445	51.383258	42.285261	45.760853	49.16116	47.949345	55.487588	52.034935	48.386038
222154_s_at	37.042105	22.628997	27.510275	20.345136	29.570907	21.55727	38.343394	34.303241	22.102289	40.35648	29.313207
222155_s_at	25.047587	23.450883	23.507441	24.756394	24.515694	26.952682	27.902121	25.330884	23.599282	24.006974	26.952575
222156_x_at	119.406864	100.982132	138.391438	231.532416	515.284271	391.273624	190.111754	204.15876	103.31402	379.568936	72.936794
222157_s_at	63.549837	59.446627	48.856073	75.275254	41.501227	53.729081	59.380859	54.318527	56.119895	55.32444	57.759559
222158_s_at	120.789078	75.094737	148.106689	78.952379	258.562259	239.766237	232.209717	116.353036	191.066474	167.578355	159.202659
222159_at	53.724658	64.648107	47.650993	48.149086	42.137571	46.396978	42.995284	57.953263	52.011862	53.719852	57.267367
222160_at	28.007575	24.451416	25.612398	25.59902	27.666344	29.291978	27.211116	25.914305	24.459961	24.953755	21.713325
222161_at	74.973448	61.677656	82.43447	75.580348	137.828488	103.422071	202.0321	80.571662	103.558315	78.413756	69.078271
222162_s_at	32.341345	32.699386	31.808791	33.176276	31.734208	35.285482	39.17073	31.095323	31.440781	32.64232	31.097178
222163_s_at	110.90199	134.547925	132.263003	109.171051	316.507323	236.346815	219.870836	162.824075	229.674258	292.984133	125.870407
222164_at	236.587683	403.035452	272.002641	266.341026	382.723539	318.80911	320.40707	257.178641	267.748909	306.882526	200.065143
222165_x_at	27.56241	24.863087	21.042065	25.248008	25.27033	27.087102	29.374841	27.245321	26.972986	26.404195	29.986182
222166_at	30.130751	33.668911	28.490168	27.970831	27.67701	26.064798	27.186643	31.532878	30.400958	27.354815	35.686256
222167_at	32.948188	23.732054	34.499533	27.178193	29.977012	32.301468	28.956451	33.420322	30.087599	32.520433	31.811342
222168_at	51.687253	41.691591	54.423878	42.945281	40.7215	49.224419	43.799488	43.328099	43.257061	55.556418	38.945092
222169_x_at	88.441171	76.185683	88.19684	90.285687	115.002812	127.649623	124.250665	81.519653	86.323434	93.612069	76.791229
222170_at	78.100443	80.828749	90.800556	90.407921	166.972166	147.06661	215.962936	86.283887	179.485422	69.34461	81.714404
222171_s_at	40.479493	35.022733	38.068018	32.819747	30.786973	25.334556	27.221243	44.516411	34.695636	32.177046	58.925152
222172_at	44.427554	37.118019	42.000893	39.274646	40.720456	40.097371	40.675431	39.768857	37.905216	38.773746	33.339389
222173_s_at	32.431299	28.012755	22.842958	26.964085	26.498412	29.844523	27.142156	34.608507	26.491769	34.793638	36.306125
222174_at	29.035124	28.194286	27.173138	27.625024	26.656799	27.883302	29.648571	27.125749	28.047796	27.005031	24.565535
222175_s_at	26.226067	21.646545	25.5081	26.778271	30.241506	33.696127	30.092493	28.034856	26.498097	30.50107	27.641947
222176_at	143.844778	73.619595	221.371254	69.006437	150.166677	171.726562	202.343408	141.760908	171.028654	145.619072	183.089606
222177_s_at	96.638615	125.546121	120.041044	116.381619	98.447243	94.008783	117.251898	85.450986	121.090997	106.871479	104.434945
222178_s_at	64.869505	57.285264	58.512882	53.999087	65.739233	56.047994	57.311708	54.083886	75.695842	50.742259	65.609288
222179_at	76.688115	63.821324	88.894618	81.754746	102.050878	192.014225	272.465465	79.59467	181.394916	99.509872	67.894362
222180_at	68.581687	310.019496	206.603911	145.151628	263.351989	355.537403	395.628898	153.673597	363.393258	105.654824	83.7371
222181_at	36.334165	35.260677	36.362814	37.420201	35.984049	38.331824	37.022405	38.618035	35.008666	38.419784	30.535616
222182_s_at	700.482398	1325.252291	847.611204	387.684507	937.822554	1134.782853	1021.452431	580.99979	961.857069	840.731609	867.831296
222183_x_at	282.746349	319.742	317.306338	323.346664	422.961479	326.014164	440.0981	314.479686	447.490381	287.714594	246.642216
222184_at	34.285384	28.293405	31.779717	30.750641	35.213338	35.55162	38.21838	36.189751	32.056775	33.027446	31.523899
222185_at	46.57744	58.264404	45.609803	51.346163	46.297163	51.99259	49.11981	53.874333	52.944632	53.093295	46.638561
222186_at	43.946131	31.748931	53.570026	35.022466	216.92241	76.013234	75.809773	43.785907	57.100904	51.219076	40.899204
222187_x_at	368.472823	255.39126	379.643057	239.934227	483.179808	308.375626	274.371447	267.430374	258.155657	291.726157	161.671582
222188_at	28.888229	26.168847	27.176677	23.874103	21.390387	23.962351	23.602468	29.241192	25.329514	24.759504	29.689603
222189_at	34.260904	30.482986	29.38523	28.94721	27.726601	27.953134	29.264402	34.620575	31.137929	30.173659	38.250288
222190_s_at	53.041057	56.06985	36.693864	60.875034	61.278215	52.995827	73.321058	55.473946	59.988669	47.516486	57.178572
222191_s_at	56.402437	49.140453	57.532222	59.135599	60.3406	65.775148	60.260043	59.40651	54.637937	63.498419	64.971397
222192_s_at	58.165941	88.69584	64.809793	74.643862	67.701335	71.188659	103.226141	61.313582	110.511141	69.413303	71.431858
222193_at	45.040319	52.664851	41.083401	37.665156	56.301386	71.225362	86.242945	46.550423	82.896281	44.445855	47.23551
222194_at	37.380579	29.885195	36.812756	38.021751	41.225432	41.917184	42.683373	35.929244	41.674065	35.172077	38.377265
222195_s_at	31.587881	11.088878	17.220551	19.690603	18.40355	49.299812	31.883379	32.517268	18.052247	43.404401	35.898559
222196_at	27.667307	34.045264	27.017117	25.687194	25.864669	25.391516	28.680014	29.963582	32.787897	25.532462	29.297596
222197_s_at	38.102599	41.245175	50.404	46.727049	58.209769	57.563184	51.941085	40.765646	46.097935	51.042446	29.741639
222198_at	20.197165	19.898675	17.573674	17.708474	17.238377	19.27418	19.950671	22.656702	18.806917	19.488818	22.132176
222199_s_at	57.0376	44.413175	65.934055	50.903378	139.854689	189.808286	121.925076	73.217231	86.81356	138.410063	87.567873
222200_s_at	100.430324	69.301364	95.798288	438.210617	137.455722	166.055129	138.716217	125.665848	117.196373	140.579363	73.981266
222201_s_at	48.349697	36.571611	47.368292	42.195677	38.185811	87.233825	57.806838	52.124656	70.800901	41.843813	39.160502
222202_at	38.375089	43.593876	43.846018	41.04852	39.44758	41.093454	40.898024	34.948177	40.107815	39.645272	38.822992
222203_s_at	123.845393	61.918791	92.225174	79.543163	139.764387	148.931131	170.620816	130.20136	130.661111	86.817556	93.357482
222204_s_at	414.294525	668.592015	377.720532	366.32219	591.718785	653.703788	599.903115	559.426525	746.6101	436.323792	273.468567
222205_x_at	37.537473	50.247561	39.681101	42.319019	40.183841	46.376213	47.341502	38.119894	49.708657	44.694602	30.759109
222206_s_at	23.525603	22.047653	21.465097	23.444996	20.11977	26.569843	27.402258	22.141558	28.292799	30.199104	30.463027
222207_x_at	365.431544	259.305362	419.055562	264.654841	551.166904	348.501852	344.130467	311.235463	296.926716	333.535714	200.759563
222208_s_at	147.741644	78.599096	182.157878	119.754097	236.086854	237.425349	299.443154	137.434206	267.610329	139.908212	78.131953
222209_s_at	51.871998	37.235189	49.570409	94.71595	39.502232	80.54385	164.711538	69.830834	114.290498	50.616193	49.635163
222210_at	18.761657	18.649917	17.785048	19.060824	21.121943	21.937918	21.673161	18.917135	18.882308	19.905513	20.833568
222211_x_at	44.46877	33.431626	35.140659	35.794984	33.207914	34.820033	36.268035	41.173596	32.981772	40.593707	35.01749
222212_s_at	105.532147	81.999013	110.870916	171.204257	205.803426	252.527306	226.68343	183.174771	239.099351	252.871775	69.887353
222213_x_at	55.531637	112.359074	64.075405	69.797735	55.823901	57.153454	57.834988	73.426721	70.340018	59.439454	75.274481
222214_at	214.948511	193.831517	379.310364	226.605039	437.371153	461.335159	561.219298	188.545698	490.926226	273.491042	104.402494
222215_at	30.674396	37.905808	24.036967	26.497139	28.714844	26.928615	26.162497	31.266941	26.870638	25.499045	29.483922
222216_s_at	65.865633	59.584431	60.198836	63.964477	63.133635	66.746229	70.178402	85.98546	81.327485	79.130071	66.421143
222217_s_at	31.432115	17.352788	30.342401	22.915283	31.133566	61.951462	26.251225	34.675139	20.899396	90.309058	30.091801
222218_s_at	48.056821	51.499243	108.693564	59.258183	146.267062	280.165618	48.422045	59.792546	55.618505	394.20632	67.430404
222219_s_at	30.064393	32.294928	25.757086	29.157798	29.506574	31.764184	30.801227	29.409186	27.275453	27.592958	27.172199
222220_s_at	44.699325	74.917984	36.531573	55.073942	37.591298	45.971996	52.484711	42.29631	56.536054	45.648112	45.987074
222221_x_at	43.987366	35.228966	41.267873	57.616458	42.301618	98.095371	49.606492	58.264613	34.806804	59.245532	46.026479
222222_s_at	20.0224	23.492034	20.298647	23.546046	22.931591	25.591314	24.765966	19.975573	23.309288	23.444134	21.058819
222223_s_at	94.506575	103.024662	70.811628	81.003987	78.185664	58.816655	61.688903	83.164285	103.602518	65.881865	95.757036
222224_at	127.395721	97.687799	132.582465	111.492672	125.003489	106.370085	116.150033	140.270088	104.528021	115.425028	130.432758
222225_at	46.856008	51.627703	55.426339	52.147298	54.870756	65.771555	64.742176	49.614262	61.095251	59.535202	62.148548
222226_at	41.019376	56.082618	33.586587	39.36241	36.055928	36.643348	37.876163	40.559528	40.706525	42.303699	46.125084
222227_at	38.704597	30.039004	41.080922	34.156623	34.210841	38.108755	34.490367	38.248434	35.733068	42.107656	34.746713
222228_s_at	26.116775	24.512163	27.855391	23.592975	25.31205	29.895127	27.1127	27.557192	26.714206	23.751897	26.882602
222229_x_at	1518.603037	2744.800788	1460.378221	1097.240396	1871.957682	1406.907931	1660.112831	1388.263723	1729.006039	1469.229602	1316.798069
222230_s_at	236.851613	165.201314	252.87894	716.311514	366.694237	481.78246	511.274102	264.046059	378.507913	389.817142	152.71917
222231_s_at	94.134502	161.969495	109.706302	182.78635	174.881179	183.375653	202.023278	127.759269	244.972965	229.893767	71.265031
222233_s_at	273.858661	197.503921	214.808843	141.400497	223.583559	243.602531	277.548742	260.198182	328.276147	221.430836	279.855402
222234_s_at	37.4879	46.091606	42.736792	50.417452	46.977262	52.198648	49.89318	37.837161	43.267222	43.399934	33.898519
222235_s_at	231.598866	212.944705	307.236279	240.358554	493.166383	542.800915	278.974621	262.062493	218.750561	747.828517	155.859674
222236_s_at	51.577954	45.06827	53.278053	43.680482	47.847833	46.801586	45.166905	47.160624	46.638628	47.756488	36.087197
222237_s_at	31.666301	33.782122	33.123435	31.969	40.368757	35.933603	42.528859	36.82726	40.910247	31.947921	31.903084
222238_s_at	27.035545	28.951859	31.576543	27.122298	30.325728	34.364207	30.997101	27.002353	29.638037	29.522563	27.568882
222239_s_at	170.40033	78.568787	140.072173	91.486159	153.745818	238.881605	131.185438	183.729707	128.300723	141.873527	156.70285
222240_s_at	32.692187	49.675919	31.809649	54.317199	48.629205	32.328071	98.659061	37.607433	73.364056	34.839076	40.971993
222241_at	37.485681	34.983062	41.620383	37.22148	36.510234	41.646426	38.27714	36.562869	37.134422	36.110342	36.081766
222242_s_at	42.206267	63.053119	44.8116	51.332995	47.033814	48.355251	50.105181	38.887733	48.961672	51.616785	43.905727
222243_s_at	387.564474	329.540259	473.46295	295.969214	645.190854	645.167402	535.266799	408.336135	619.384682	665.265492	201.772275
222244_s_at	475.647152	663.81709	711.565543	557.287637	752.461043	1052.967465	1369.311231	614.781273	1167.789098	744.290448	477.891784
222245_s_at	33.532453	29.742553	32.272719	32.09574	27.499142	27.433152	31.006154	30.016304	30.916511	27.261574	31.609226
222246_at	43.413549	30.660733	57.98621	33.500145	76.274117	34.060936	49.923857	53.912497	54.998799	48.187131	46.802641
222247_at	30.523391	48.314245	36.088921	39.16821	39.809363	39.321898	40.57813	28.99371	39.064843	47.230112	26.866314
222248_s_at	31.474057	35.474084	30.103767	30.917166	30.086346	29.026926	29.850815	29.38802	30.820432	27.496695	27.747894
222249_at	27.194312	25.92088	35.936885	29.24126	26.463919	28.646362	27.040029	30.116321	31.088534	29.75386	29.390594
222250_s_at	139.149219	153.693446	70.479314	89.20956	71.356885	121.695193	153.278278	153.735256	208.731757	112.662441	161.437205
222251_s_at	198.488715	89.586487	202.16711	130.025178	228.433427	315.313385	218.872738	203.01898	150.604754	248.274646	172.834433
222252_x_at	257.689959	208.040697	310.661764	223.48571	389.232826	300.767933	263.607261	224.883578	232.755919	290.392482	172.443217
222253_s_at	93.527087	148.182845	102.566284	102.832066	116.764637	47.999913	70.862428	67.411022	79.944976	76.500122	56.052028
222254_at	32.255637	30.704064	36.2074	31.394867	33.645818	33.528853	33.343555	33.789326	32.321808	34.662647	29.548727
222255_at	17.962805	24.412126	17.276477	18.650711	17.174645	18.047344	19.131894	17.764935	18.197011	17.33693	20.771379
222256_s_at	27.279874	21.744759	27.184043	29.661622	33.430641	42.170253	32.978257	28.870259	29.346019	32.654029	25.337536
222257_s_at	41.487047	40.618833	46.361566	43.372631	43.910614	42.964325	41.556712	42.60486	41.101391	41.97334	35.553094
222258_s_at	61.75068	24.506563	48.621787	14.33971	29.432814	19.593785	100.427282	40.718677	43.412117	46.029191	32.476559
222259_s_at	41.236042	37.448219	42.780779	40.231161	34.377465	36.990534	35.115615	38.529837	37.48092	35.239779	34.924719
222260_at	39.285634	45.027283	40.926439	39.466429	38.971083	40.1899	39.610909	48.619056	36.51347	48.780767	61.925393
222261_at	40.761217	42.418708	33.322871	34.436226	37.610236	35.156322	36.704717	37.576637	35.102782	39.758765	37.657834
222262_s_at	93.818132	19.471551	46.176597	103.536347	44.042282	82.551269	71.537226	82.057116	44.543028	61.384122	69.415614
222263_at	42.405489	28.37766	36.520962	41.627707	88.045555	50.420542	46.866564	45.081262	36.418249	57.845783	35.408719
222264_at	40.947551	49.561778	43.375032	39.491554	35.605229	39.914197	35.771511	45.903528	39.270107	44.497001	47.493975
222265_at	26.59576	23.191917	24.128898	25.976443	29.862252	30.757496	28.900209	28.452568	25.26655	27.386256	25.498002
222266_at	386.419392	1126.846922	402.307247	274.732921	917.401967	837.073801	992.025973	375.732881	927.609328	345.394626	172.059082
222267_at	58.053086	36.769639	56.610994	44.653746	48.829164	61.738208	50.357689	52.211354	47.564242	48.527063	63.374631
222268_x_at	178.382227	262.21669	256.156556	241.50183	235.178385	144.767157	162.625821	165.913174	199.19354	179.161886	239.115592
222269_at	111.384927	102.611957	66.233675	86.634465	119.748298	69.00467	73.816037	104.246685	89.704826	66.551341	109.716865
222270_at	611.685818	833.324694	578.316937	994.405878	630.116981	538.346511	812.271329	912.730054	912.045295	549.231729	913.928455
222271_at	46.938341	35.108742	36.196162	32.017378	31.628658	30.816002	29.393777	45.385295	31.464235	31.58452	50.657067
222272_x_at	62.214355	47.937041	82.798307	68.696258	96.927595	88.9739	80.66194	63.083554	64.448488	68.86958	45.736539
222273_at	170.518842	163.432391	230.596951	379.381745	257.473246	689.851077	640.765289	202.769821	360.057778	354.35424	168.637403
222274_at	24.142212	21.327681	21.300779	22.215185	23.17913	22.45338	23.995788	24.220342	21.804153	22.133642	25.809479
222275_at	121.493861	128.156024	113.822575	160.225175	165.826469	310.907815	593.740742	207.193573	494.134557	147.465558	105.030614
222276_at	48.844541	143.046174	143.540476	80.306943	62.188147	105.715574	123.294918	63.78867	135.096661	80.059397	47.82376
222277_at	32.023004	28.836756	31.057593	31.954397	33.0417	29.969883	31.35655	31.775862	34.465163	30.639062	34.320532
222278_at	27.708229	45.486641	30.216807	28.928202	25.478212	24.807543	26.761457	32.746964	37.598144	28.476532	49.101068
222279_at	336.047938	237.517058	296.809546	203.599093	270.194933	374.5273	320.351151	262.125902	184.575154	299.96667	216.15858
222280_at	892.296858	2751.54858	1049.29934	666.304707	1875.159169	1104.751678	2014.151617	738.002881	2492.774945	679.596659	584.153819
222281_s_at	34.638887	30.520944	53.550726	30.562981	29.075819	33.691508	31.808893	31.357692	32.736954	28.37589	25.847476
222282_at	485.293066	322.480392	805.077784	228.945597	1052.538205	856.822978	665.975014	380.911669	712.911533	491.343158	443.029178
222283_at	39.041183	41.169125	39.235501	32.996121	31.250258	39.556072	40.154705	34.118483	40.195769	34.969481	38.506139
222284_at	261.834979	25.887943	107.604003	26.119784	100.161634	144.127591	55.25651	70.105117	46.277054	76.978949	71.953494
222285_at	39.588974	20.915061	34.571119	24.708966	27.470421	43.267032	26.438854	26.306437	23.990283	28.307612	25.322082
222286_at	62.518012	69.003212	96.175999	41.531368	173.432473	148.978671	95.023927	76.885626	108.566384	80.788677	62.26242
222287_at	24.806344	21.180427	23.451413	22.308042	21.935399	20.328387	21.305556	25.173409	23.379068	23.685883	24.50295
222288_at	52.300346	104.711041	86.698031	188.964441	352.42613	83.736191	155.162511	57.007524	105.132831	75.209229	47.87174
222289_at	27.179133	24.694117	27.732776	29.596919	32.554697	32.020116	30.311933	28.373314	27.675367	29.356606	24.239012
222290_at	65.296464	41.000626	56.259821	36.246873	73.854924	138.6786	76.585424	56.065059	39.969433	41.178834	61.649154
222291_at	92.602422	89.450878	91.329713	85.424501	86.020755	73.560936	75.410334	85.147047	85.705042	78.589627	83.310969
222292_at	39.687348	27.081164	49.936159	27.83042	33.423295	39.062812	27.75147	37.503403	29.012017	34.675068	32.661691
222293_at	42.354487	79.832092	43.76058	51.47737	48.876105	56.401392	52.463684	43.632122	43.906442	50.181105	33.182869
222294_s_at	206.954644	415.049855	449.186749	155.931496	471.735873	587.349852	261.154582	318.892559	197.685241	577.611189	227.593528
222295_x_at	127.887145	62.931311	132.987163	113.077982	100.399479	205.73411	171.721619	109.362665	87.838192	150.678826	73.262045
222296_at	37.242838	34.63463	42.947646	40.065647	42.77183	44.392536	42.4164	38.71565	42.197862	44.040205	33.111304
222297_x_at	1014.613755	1494.822087	1058.555843	815.525152	1011.963705	759.737034	930.15622	812.494813	1052.04853	864.951351	984.095817
222298_at	40.728066	45.429706	48.5895	40.006475	50.951692	47.898165	69.948599	39.968953	68.814277	44.721743	31.389782
222299_x_at	52.089239	54.959086	58.963743	44.868418	44.401147	44.566754	42.549391	50.052563	49.042763	46.833358	52.668841
222300_at	55.659285	50.48065	67.781477	59.01551	80.338299	61.499285	54.020049	52.878098	67.851504	62.865022	44.262671
222301_at	22.137863	22.603541	22.145784	22.451779	22.464301	22.902703	22.959009	22.929764	23.779737	22.811097	22.692568
222302_at	33.923113	23.975333	34.080239	29.596477	31.99152	38.252514	35.528621	32.02676	31.691109	35.049639	27.147408
222303_at	55.857515	47.566503	124.016132	74.557543	191.194246	194.637059	368.541604	132.424178	318.01864	211.868384	128.232003
222304_x_at	56.182578	41.79829	74.288085	50.090148	47.429275	68.019839	54.084049	44.503129	50.568921	48.081005	44.301078
222305_at	61.300248	49.146208	52.162872	63.562822	66.07546	62.702255	95.713532	75.27811	96.140048	63.411474	61.117261
222306_at	98.71261	106.659946	126.623118	77.78192	214.02605	315.962356	243.63906	106.583887	228.080004	138.372537	84.472406
222307_at	125.746234	268.658921	181.964426	137.639735	99.610178	341.746182	668.67508	197.232142	458.094021	123.321088	154.043385
222308_x_at	59.917368	59.476905	63.433109	55.933282	50.643916	42.279441	52.551397	59.942981	67.523617	53.691061	55.319378
222309_at	60.636956	44.936458	55.707915	46.810143	40.269769	113.607524	94.380486	58.575055	58.719257	79.250662	59.706178
222310_at	273.184989	266.536242	386.343236	201.904652	871.745493	574.811304	522.077957	263.924275	509.282288	289.503487	294.379025
222311_s_at	344.65703	271.923896	506.607161	244.230527	1139.498741	781.414131	777.016582	309.487266	683.617489	389.152862	367.107572
222312_s_at	37.299734	29.62841	40.809774	36.27857	33.297528	34.291617	35.508899	37.362347	35.260661	38.075015	35.267311
222313_at	60.218338	41.182539	61.830269	41.328549	60.017244	83.066826	71.984932	60.300146	60.615773	72.190062	66.253291
222314_x_at	227.087318	184.5015	204.948057	127.471733	232.462794	185.901641	291.353668	174.555	205.117932	156.692317	178.142435
222315_at	117.518193	85.549411	63.343319	41.027844	96.010688	283.718229	91.461707	79.823527	75.3099	117.268872	66.701529
222316_at	445.497842	645.005364	634.933265	193.248958	1237.587746	772.760023	562.046618	342.44845	750.604806	506.165628	269.218814
222317_at	81.185498	112.919398	67.181345	79.096003	76.914147	138.841077	96.358384	96.510245	99.798806	88.274298	77.724821
222318_at	25.778545	25.307402	25.119655	25.03363	24.739884	27.886246	28.375925	25.849139	25.598961	25.378137	27.002278
222319_at	28.307291	27.078996	27.86177	29.571313	27.112356	29.716552	29.445414	29.894935	28.637184	29.472794	24.629236
222320_at	45.015373	62.956005	41.13534	46.504029	40.597344	51.14931	46.212982	46.309832	58.089485	47.04457	41.074938
222321_at	30.095674	33.958325	28.303901	27.498326	24.854091	24.95467	25.774463	29.696177	26.666345	25.198593	31.948123
222322_at	63.670887	35.520543	88.000546	41.776957	137.889043	69.972006	34.364172	54.03043	44.855368	77.523579	109.295319
222323_at	25.151259	31.237623	25.198847	25.950233	26.614805	24.843014	27.265524	25.926446	26.227265	25.781207	26.384382
222324_at	29.639583	27.938278	27.006325	29.639379	28.772286	29.539642	29.831097	29.078174	27.52555	29.084386	28.277759
222325_at	44.096771	63.108263	45.84441	44.011516	40.790859	34.323332	36.438824	46.750341	55.649145	39.5264	43.043829
222326_at	210.565175	34.195482	108.30698	19.925672	65.693243	183.446502	162.594232	118.951079	58.366722	173.881392	120.716279
222327_x_at	35.369817	27.132727	40.491107	33.872006	38.321036	49.592297	48.397538	37.067089	44.152157	41.011338	34.504177
222328_x_at	69.626165	59.583281	98.442945	69.093582	89.187703	81.538343	80.377929	73.279931	75.924587	76.491257	57.22016
222329_x_at	333.501983	192.286173	371.397908	248.821566	416.350846	296.470442	277.479536	257.013347	234.153376	273.692621	192.084814
222330_at	38.029421	38.444915	40.64014	23.842225	29.48765	80.699944	31.882431	41.453083	51.507057	39.585193	37.391217
