	GSM819140	GSM819141	GSM819142	GSM819152	GSM819153	GSM819154
10349118	1.887794912	2.014150343	2.019721597	2.048308658	1.887293167	2.212246162
10349129	1.871999143	1.869106487	1.745482583	1.763409211	1.852816516	1.677994624
10349138	1.865763102	1.731098057	1.806525115	1.64899964	1.806884343	1.810160887
10349147	1.84583059	1.964068574	1.878417844	1.688359154	1.809668219	2.011599413
10349157	2.352504231	2.210471912	2.364968631	2.749441569	2.384012989	2.537323793
10349166	1.77129194	1.691133986	1.879034774	1.722180269	1.702309732	1.617210965
10349174	2.237358489	2.143318159	2.28182495	2.202939851	2.457862387	2.284330337
10349184	2.613196696	2.693908789	2.620496664	2.574959698	2.680656975	2.680656975
10349208	1.909227264	1.965025828	1.965025828	1.965025828	2.049225508	1.955043379
10349239	3.856612013	5.074467928	3.63061861	4.23901511	3.786046932	2.83051612
10349249	2.451694623	2.460928218	2.295919572	2.817291049	3.261034668	2.375169588
10349295	2.570258266	2.693160763	2.334657745	2.651848682	2.557807795	2.531059402
10349316	5.133820013	5.210275281	5.50944982	5.120823341	4.622715667	4.595172789
10349319	2.478830624	2.736023534	2.771474921	2.665777644	2.556298975	2.648572439
10349333	5.007452931	5.248766047	5.041528581	5.067773185	4.747641005	5.360015683
10349340	3.672356731	3.967245213	3.217966445	3.75761201	3.298658003	3.922060141
10349345	2.341567176	2.083472828	2.492758458	2.681448553	2.244488341	2.492127138
10349348	2.076435717	1.90442537	2.146497416	2.311624118	2.237677276	2.315483586
10349378	2.148419093	2.332564855	2.151118029	2.503334276	2.296937883	2.288835447
10349383	4.786082628	4.788306852	4.585021966	4.156952273	4.666018074	4.050516085
10349401	2.242581052	2.065263242	2.033269651	2.085984395	2.034542599	2.31723051
10349404	2.174341618	2.224233954	2.285246249	2.285246249	2.214803193	2.255962477
10349431	2.002742952	1.90732636	1.895431022	2.089661936	2.319862656	2.299699643
10349442	3.50654703	3.182222147	3.222534677	3.160102104	2.959561684	3.242137473
10349453	2.869111755	2.927700928	2.733925567	2.71142783	2.880467403	2.869111755
10349478	10.49554623	10.57279697	10.50051618	10.00688936	10.08978424	9.99368233
10349480	4.256973481	4.003190195	3.625804469	4.042409167	3.625804469	3.218440141
10349512	5.038480707	5.973204937	5.625462111	6.719250068	6.444276736	5.017798095
10349529	2.387798584	2.199860763	2.501082374	2.637206985	2.195138807	2.672744089
10349559	2.481955396	2.549113644	2.565017499	2.522707646	2.415851091	2.773384342
10349562	2.545488865	2.180234774	2.664174231	2.670387661	2.520534614	2.80679918
10349571	2.367034084	2.311026119	2.220444612	2.330683151	2.234327856	2.284475841
10349580	2.341579953	2.353207724	2.388079609	2.49230138	2.52361547	2.429810308
10349593	2.552906944	2.775656266	2.803666697	2.705589933	2.700127671	2.762618743
10349603	2.0592931	2.100552623	2.013221441	1.966763072	2.133078925	1.813384118
10349610	5.102458902	4.162236111	4.44193192	4.711473582	4.304671652	3.974470285
10349637	3.311501249	1.992620603	2.085092705	1.918267609	1.928363022	3.311501249
10349644	2.286475895	2.366644326	2.328637251	2.596005475	2.328637251	2.718381846
10349648	2.458102989	2.463548325	2.423601845	2.30727818	2.625663686	2.505159889
10349661	2.163228362	1.973986382	2.163228362	2.101956229	2.091539427	2.083312254
10349671	2.134732673	2.135965997	2.14327093	2.113491015	2.242781122	2.211650386
10349694	2.332140675	2.030955752	2.164914916	2.100251502	2.24678598	2.448606721
10349711	2.469173681	2.072779656	2.310212308	2.332431872	2.412904266	2.407092937
10349724	2.699505995	2.335673014	2.48257767	2.287559219	2.876606496	2.74546807
10349733	3.561943556	4.248042893	4.026746282	4.033132094	4.463863027	4.165525719
10349744	2.716861828	2.54154463	2.712715246	2.966535459	2.53739742	2.711796764
10349752	2.679204353	2.85171373	2.467270175	2.999918929	2.582982604	3.131265054
10349761	2.018547845	1.998870297	1.756595064	1.882859812	1.898388016	1.882477952
10349771	2.591885897	2.428306663	2.494460954	2.957775275	2.549469042	2.323095978
10349773	2.296633506	2.977633706	3.512873098	6.728881542	6.426727722	5.042014114
10349782	2.240733781	2.635886616	2.368499711	2.638263179	2.235678744	2.795617521
10349793	2.24596983	2.185379262	2.105056561	2.462174817	2.660243742	2.229997919
10349809	4.61572792	5.254379745	4.456911084	3.972922312	4.592236657	4.226795359
10349821	2.806044406	2.20673755	2.190238002	2.155812885	2.651928807	2.54817677
10349826	2.640690194	2.632355539	2.25127603	2.6781165	2.84454824	2.816587816
10349828	3.34895161	2.971512031	3.383088534	2.915829609	2.401333901	3.039012213
10349832	4.319776573	4.323070317	4.472940239	4.003518461	4.544081946	4.32735656
10349834	2.525662625	2.608240124	2.979146704	2.91853539	2.532711529	2.743834556
10349868	3.237361706	2.882188928	3.246440299	3.078068959	3.170855639	2.737554134
10349876	2.477775705	2.474925867	2.633474766	2.496598996	2.611157559	2.581861355
10349904	3.526518494	3.495789336	3.466536794	3.199039919	3.208298608	3.482260813
10349913	3.186693316	2.955864883	3.408633739	3.338277539	3.429917471	3.441538583
10349922	2.389234907	2.152093744	2.308841339	2.265566549	2.121240663	2.377900921
10349932	2.069902579	2.263443811	2.331743387	1.972197563	2.069902579	2.154973998
10349945	3.246526338	3.326079279	3.28878416	3.489429636	3.088790158	3.709776768
10349947	2.256379033	2.768695996	2.68617121	2.520064954	2.30369033	2.28047551
10349951	2.232569794	2.169800566	2.307446206	1.830422107	1.982906483	3.211124777
10349953	2.104732391	2.041506553	2.228553637	2.365103489	2.237185212	2.350735712
10349968	3.067937402	2.918289705	3.010190386	2.810098704	3.68922755	3.204917494
10349980	3.146270327	3.038207342	3.15434669	3.289207502	3.113788546	3.277348351
10349993	2.602743337	2.715598322	2.375918501	2.488563955	2.443374611	2.823916252
10349997	2.118119982	2.118119982	1.99348717	1.889398128	2.352966133	2.014876045
10350003	3.515307453	3.883894077	3.521126153	3.619333553	3.682820409	4.421866434
10350015	4.813946639	5.89506996	5.246027388	6.277714525	5.959423202	6.664224092
10350024	2.504672886	2.463409076	2.229594867	2.500215851	2.453512764	2.693299317
10350039	5.841096919	5.36345515	5.43146573	4.873102568	5.420571658	5.710063058
10350046	2.837482627	2.905047041	2.840323554	3.094437429	3.217438346	2.847559296
10350077	2.870342823	2.639845395	2.973976865	2.849830731	2.855377902	2.818850357
10350090	2.003104971	2.242908864	1.938536805	2.073891292	1.956609115	2.377409843
10350099	3.025420378	2.807029995	3.099201415	2.929272061	2.814494067	2.950519805
10350102	2.80205495	3.257717794	2.847239522	3.198653321	2.771073194	3.197992464
10350113	1.978107936	1.977013201	2.53756039	2.111066508	2.042414534	2.043676473
10350123	3.600335725	3.141043603	3.232214125	3.434927671	3.4912386	3.280468094
10350128	3.206701281	3.410305809	3.549610831	3.41161916	3.463445903	3.349176327
10350136	3.293352143	3.576189171	3.368541929	3.421551504	3.35111382	3.350957161
10350146	3.173387172	3.155066999	3.139742386	3.117148211	3.038122297	3.432659483
10350149	2.632381035	2.759759352	2.784784741	2.825105426	2.806260902	3.304369707
10350159	2.609902855	2.25350189	2.674621613	2.721038145	2.284297658	2.935555941
10350173	3.021201311	2.967301582	3.115490802	3.751052676	3.27596014	3.641650303
10350188	4.291085862	4.223791908	4.424982266	5.629430002	5.078516029	4.330727397
10350199	2.230981738	2.505047583	2.383019472	2.481578969	2.528253462	2.614731672
10350247	2.438390225	2.3828343	2.423063938	2.649781291	2.388626438	2.1300846
10350286	4.516761707	4.214280172	5.095100154	3.570558757	3.26173469	3.017471248
10350297	1.640720911	1.760549077	2.078509674	2.083201634	1.827667931	1.823021311
10350331	7.066667799	6.914656902	7.05940766	7.248722888	6.886901132	7.393841185
10350335	5.857483619	6.337330277	6.729738631	6.065341899	6.413812831	6.544453405
10350337	2.047177182	1.896430679	2.047177182	1.706855034	2.301697328	1.966783614
10350343	2.315809468	2.586255039	2.499842987	2.623244161	2.570826283	2.435328408
10350349	2.631014951	2.188790748	2.183477636	2.094355134	2.268198692	2.408992219
10350377	2.215630821	1.998735424	2.065146348	2.13898455	2.067434899	2.588116078
10350392	2.141926009	2.238283933	2.230202638	2.088765501	2.064622766	2.504517886
10350425	1.994413085	2.173391313	1.830339344	1.721551447	1.895247518	1.94834326
10350438	2.04676504	2.136851495	2.351272004	2.15582489	2.223773843	2.531766293
10350473	4.04916582	4.801699696	4.515481475	3.739034646	3.28237397	4.805570253
10350478	9.81692641	9.477800958	9.631268507	9.697354596	9.615571822	9.19555095
10350489	7.38223986	7.401130271	7.174810538	6.785649121	6.423129417	5.069770667
10350506	2.327027881	2.168457206	2.024990163	2.180820785	2.120357385	1.975692775
10350516	2.587996996	3.055050732	3.111270548	2.836164329	3.302499376	3.078996573
10350530	8.744262217	9.074227811	8.945601278	10.45279368	10.41844929	10.84072302
10350535	4.120868584	4.070772721	4.034343154	4.406946088	4.488207025	3.973729111
10350590	1.749394284	1.941543092	1.847197691	1.692945137	1.70296333	3.467231785
10350592	2.792462259	2.618417685	2.867362354	3.011148863	2.715598322	2.814503731
10350594	6.042252422	6.258641131	5.363711844	3.640897928	4.494575928	4.268843587
10350614	4.642827609	4.90295881	4.770769467	3.968987889	4.648865136	4.925566887
10350630	2.443170691	2.245332548	2.367974478	2.304516802	1.997784594	2.611266718
10350646	2.575645005	2.5658192	2.669442095	2.702777818	2.48698256	2.569625313
10350668	2.525845596	2.202060201	2.271962507	2.041547885	2.098721254	2.106040673
10350681	2.129176838	1.838697092	1.863033337	2.322189061	2.211235162	2.358531057
10350684	5.67517397	6.211742875	5.806860264	4.860385468	4.857774907	4.76648538
10350689	3.498651088	3.172203627	3.019461077	3.560175336	2.961888656	3.351242357
10350697	3.303846411	3.457614958	3.333198887	3.283890444	3.165149961	3.003553406
10350710	2.112614283	2.15141278	2.248281942	2.157939084	2.081141932	1.891483095
10350725	3.582755919	3.677426312	3.690272829	3.20426437	3.050637456	3.327083273
10350733	3.796859108	3.67439818	3.80506298	3.291790942	3.039514705	3.066242093
10350742	1.922260633	1.918976388	1.924602678	1.899217582	1.805235356	1.827667931
10350749	3.902952682	3.444895568	3.705160872	3.481508248	3.744983564	4.005839552
10350751	2.489562805	2.506727381	2.599591686	2.436369812	2.261432141	2.586925659
10350753	6.60385634	5.246915791	5.794178884	5.368164249	5.78487628	6.61436758
10350758	2.570937567	2.260338132	2.334073818	2.365893751	2.47839674	4.210104937
10350766	5.229455378	5.384018668	4.694000721	5.10177034	4.232478119	4.526947533
10350777	8.364104493	8.530809258	7.889438718	9.713553018	9.954669505	8.605693797
10350790	3.247478389	2.604693691	2.817878062	2.71600937	2.604693691	2.386207262
10350792	5.438195457	5.627488597	5.383181247	4.892875434	4.590518329	4.521021483
10350806	2.22795614	2.206831859	2.367347024	2.091185106	1.940909334	2.200688495
10350816	9.340281842	9.158637213	9.303545648	9.191292319	9.027151598	9.478533167
10350819	2.197389552	2.66051159	2.787051026	2.354734994	3.230026068	2.661405925
10350823	2.061985421	2.495158379	2.149121609	2.184352977	2.340773244	2.343446367
10350838	5.563685069	5.591186079	5.064667088	6.357062727	4.660909691	5.902133006
10350840	2.176093929	2.625489402	2.322706133	2.755028734	2.185448204	2.434705346
10350846	1.942591277	1.792126277	1.942591277	1.802280454	1.942591277	1.734476242
10350848	6.690420704	7.114815335	6.690230297	7.664407904	7.487567012	7.066907649
10350864	2.070571295	2.349189879	2.150964863	2.210658111	2.405973962	2.095741507
10350896	2.784321766	2.584217022	2.647426703	2.366745992	2.40151002	2.4829813
10350923	4.187101693	4.062654464	3.947534226	4.07726761	3.829167083	3.978485394
10350951	2.235918515	2.322346278	2.329551035	2.549216049	2.479467887	2.371692633
10350975	2.593291108	2.652305573	2.669803382	2.651872682	2.66629394	2.452141579
10350977	2.477775705	2.411459782	2.310038347	2.609581162	2.51204062	2.363842699
10350985	7.239622265	7.536154035	7.65701839	7.354347112	7.840513099	6.350089844
10350990	9.626968074	9.62258788	9.757468618	9.696506441	9.683299135	9.859967442
10350992	2.526090689	2.641428542	3.123034565	2.581550787	2.293626554	2.526090689
10351015	2.357397244	2.395552542	2.648670421	2.673881072	2.743208611	2.575987506
10351026	10.83326734	11.08562086	10.88722793	10.66557394	10.8540586	10.71092828
10351047	2.789690775	2.343071213	2.485080479	2.932426003	2.249467728	2.890595594
10351056	2.52909132	2.178892542	2.355050363	2.656482164	2.486606873	2.39073456
10351095	2.125515665	1.909983832	2.023702685	2.632891032	1.9520592	2.132020615
10351099	2.351035024	2.315563264	2.1278806	2.648337088	2.234101943	2.266903222
10351107	4.051048722	4.597890801	4.599853729	4.379325846	4.627985024	3.845654916
10351111	2.473520758	2.608288455	2.433723998	2.806778845	2.764166449	3.072639786
10351117	2.202243378	2.152093744	2.283347209	2.174845728	1.923062967	2.263880358
10351119	7.700841947	7.599379046	7.396802797	5.892166525	6.189956623	5.167429584
10351131	3.11716939	2.059515566	2.213361686	2.008373053	1.900772596	1.853481115
10351138	4.878139502	4.85521243	4.942934682	4.682627821	4.59927506	4.56647258
10351140	4.53286372	4.61995478	4.978020371	4.035422467	3.816860392	4.071977114
10351163	2.981326715	3.411190417	3.119018635	3.129906401	2.949625873	2.902992173
10351179	2.597481871	4.145905745	3.938582518	2.285016061	2.457459997	3.143711166
10351182	2.853904308	2.693056281	3.122316277	3.000852713	3.035092125	3.188665036
10351197	2.753094262	2.362189883	2.393219558	2.334767826	2.347898218	2.457578788
10351206	2.25335875	2.448709112	2.421143273	2.537296522	2.680729345	2.255700332
10351224	2.323315797	2.22798564	2.114298133	2.606938428	2.507037809	2.396576392
10351259	2.628028139	2.337513758	2.541355398	3.010296269	2.444121085	2.617098848
10351269	3.992534785	5.021621443	3.794625462	4.45968894	4.038843917	3.519711188
10351277	4.489893803	4.383726131	3.502122592	4.277498985	4.018691535	3.652626675
10351293	2.308436167	1.940485642	1.915532464	1.826436383	2.236251673	2.330250518
10351298	2.657274176	2.56562767	2.867052099	2.854353491	3.148582361	2.960860028
10351304	8.834852293	8.71963923	8.588964757	8.309718535	8.416955414	8.607153816
10351310	1.80335558	1.75167474	1.805592	1.847844762	2.030504356	1.911239224
10351347	4.203100989	4.243573394	4.230702508	4.199080686	4.151807218	4.314261602
10351353	2.427441884	2.480914077	2.474899875	2.503641229	2.35638849	2.600431518
10351368	2.303504213	2.460141823	2.3739349	2.278476009	2.245015561	2.629454626
10351380	2.031618335	1.989017316	2.285007157	2.520646268	2.302499102	2.3441974
10351390	5.168763195	5.424500042	5.182086043	4.890318482	4.878849357	4.922674067
10351400	2.577992437	3.599985156	3.592995321	3.311795261	3.487084113	3.063286731
10351404	4.67223182	4.901843695	4.414732109	3.582223285	3.923615024	3.753362328
10351414	3.339173915	3.911311268	4.341999985	4.427715573	3.97810661	4.058514192
10351430	3.249264682	2.704310634	2.806645695	5.54704555	5.433235208	3.596161615
10351443	2.713848129	2.565813502	2.820149496	2.568876131	2.661047903	2.951450693
10351455	4.524318257	3.487025639	2.512395565	2.444121423	2.173019253	4.956452786
10351465	2.415111342	2.071914513	2.839350798	2.601876206	2.355559419	2.453795665
10351473	1.483939878	1.672025546	1.758898174	1.848560116	1.678504605	2.048266204
10351477	1.708926014	1.82223528	1.728232	1.782237491	1.81361157	2.012880542
10351482	2.401517986	2.747642598	2.496697877	2.320308656	2.474016144	2.387695901
10351489	7.420597621	7.189781546	7.66974948	7.497674803	7.400247922	9.271272231
10351491	2.434154748	2.122183664	2.426074804	2.599792876	2.696314006	2.73759019
10351504	2.19069108	2.068135481	2.177694377	2.667411059	2.200088218	1.827653798
10351507	2.054088122	1.871104437	1.911424954	2.203003983	1.926528201	2.1157196
10351509	1.958496407	1.96742403	1.895016636	2.0119114	2.16639656	1.809263127
10351515	7.136460271	6.023234026	6.166365601	6.456172132	6.538682677	5.488788873
10351517	4.253984176	2.01814647	2.376119192	2.162930539	2.411254107	2.091174536
10351525	3.314295652	3.285073047	3.322901007	3.319018287	3.193103339	3.379781089
10351533	2.310434747	2.379533526	2.584381417	2.372268399	2.331303837	2.326294402
10351546	5.101780479	6.101012195	6.457627583	3.966611694	3.911329566	3.904222813
10351551	2.669192559	2.596396087	2.753891556	2.824862219	2.881452315	2.615216078
10351563	5.956834496	5.483665586	5.822893489	5.592658154	4.903818199	5.533604274
10351574	4.829827419	3.687574706	4.465167199	3.889268685	4.070285089	3.895463198
10351583	9.372633952	9.992216383	9.518754608	9.212771133	8.51151002	9.121451874
10351588	2.810718183	2.760130821	3.149560509	2.734261967	2.853304149	3.103065755
10351603	2.361166846	2.545839863	2.711081057	2.541121177	2.52501785	2.580083106
10351616	2.258320095	2.378404288	2.530186742	2.101036372	2.266673083	2.305449416
10351623	2.001357299	2.261958692	2.302839604	2.026929029	1.947870713	2.088777749
10351636	3.793440983	4.278631326	5.26845595	4.767394198	3.260022221	4.510101547
10351644	2.767060633	2.654337571	2.825105426	2.64463719	3.006565944	2.828012534
10351658	1.910880688	2.079557097	1.97476478	2.440896815	1.794851166	2.098980747
10351665	6.647658625	6.868515686	6.297108482	8.593130381	8.305924226	8.243588811
